City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Taoudenni,ML,22.6783,-3.9836,88.56,15,100,11.59,overcast clouds
350,Anchorage,US,61.2181,-149.9003,48.2,43,40,3.44,scattered clouds
351,Usinsk,RU,65.9939,57.5281,33.08,76,100,8.68,overcast clouds
352,Hengyang,CN,26.8881,112.615,63.28,92,100,4.68,light rain
353,Baykit,RU,61.67,96.37,39.25,91,100,5.55,overcast clouds
354,Udachnyy,RU,66.4167,112.4,33.1,94,16,10.07,few clouds
355,Shimoda,JP,34.6667,138.95,68.0,60,75,17.27,broken clouds
356,Megion,RU,61.0296,76.1136,50.0,40,0,8.95,clear sky
357,Prince Rupert,CA,54.3161,-130.3201,46.4,81,90,11.5,light rain
358,Ostrovnoy,RU,68.0531,39.5131,28.53,81,57,11.74,broken clouds
359,Wilmington,US,34.2257,-77.9447,64.4,82,1,5.75,clear sky
360,Port-Gentil,GA,-0.7193,8.7815,82.4,89,20,2.3,light rain
361,Sakakah,SA,29.9697,40.2064,78.8,19,0,5.75,clear sky
362,Lichtenburg,ZA,-26.152,26.1597,75.56,19,1,8.61,clear sky
363,Posse,BR,-14.0931,-46.3694,66.51,88,21,2.44,few clouds
364,Thoen,TH,17.6129,99.2161,80.26,80,100,2.71,overcast clouds
365,Mount Isa,AU,-20.7333,139.5,86.0,21,40,11.5,scattered clouds
366,Otaki,NZ,-40.7583,175.15,55.0,87,6,3.0,clear sky
367,Anapskaya,RU,44.89,37.38,55.4,76,75,6.71,broken clouds
368,Vitre,FR,48.1178,-1.2058,51.01,81,0,6.91,clear sky
369,Koundara,GN,12.4833,-13.3,79.83,50,73,7.23,broken clouds
370,Seydi,TM,39.4816,62.9137,94.35,7,0,3.2,clear sky
371,Jalu,LY,29.0331,21.5482,86.05,13,0,13.33,clear sky
372,Knittelfeld,AT,47.2167,14.8167,42.8,81,75,1.14,broken clouds
373,Poplar Bluff,US,36.757,-90.3929,69.8,94,1,6.91,clear sky
374,Abrau-Dyurso,RU,44.69,37.59,55.4,76,75,6.71,broken clouds
375,Pulsano,IT,40.3821,17.3564,62.01,94,40,4.61,mist
376,Mehamn,NO,71.0357,27.8492,28.4,59,75,20.71,broken clouds
377,Nanortalik,GL,60.1432,-45.2371,34.88,87,100,6.58,overcast clouds
378,Praia,CV,14.9215,-23.5087,69.8,73,75,13.8,broken clouds
379,Ula,IN,22.7225,88.5556,96.8,52,1,6.91,haze
380,Rovnoye,RU,50.7765,46.0509,42.8,87,100,6.29,overcast clouds
381,Vung Tau,VN,10.346,107.0843,85.24,68,51,13.91,broken clouds
382,Mananara,MG,-16.1667,49.7667,79.2,79,51,5.46,light rain
383,Kavaratti,IN,10.5669,72.642,84.7,68,0,2.64,clear sky
384,Sadovoye,RU,47.7764,44.5089,51.51,62,100,5.73,moderate rain
385,Abbeville,FR,50.1,1.8333,52.0,81,100,4.9,overcast clouds
386,Gizo,SB,-8.103,156.8419,80.29,81,100,14.63,overcast clouds
387,Mezen,RU,65.8522,44.24,33.91,42,100,7.54,overcast clouds
388,Sorong,ID,-0.8833,131.25,82.42,75,80,1.77,broken clouds
389,Alenquer,BR,-1.9417,-54.7383,75.2,100,20,3.44,few clouds
390,Georgiyevka,KZ,43.0369,74.7114,84.2,21,0,4.47,clear sky
391,Islampur,IN,26.2667,88.2,104.88,8,0,5.17,clear sky
392,Talcahuano,CL,-36.7167,-73.1167,50.0,100,0,5.75,clear sky
393,Sorland,NO,67.667,12.6934,39.2,65,40,8.05,scattered clouds
394,Ternate,ID,0.8,127.4,83.55,72,21,3.76,few clouds
395,Tombouctou,ML,20.0,-3.0,91.47,12,11,15.37,few clouds
396,Srednekolymsk,RU,67.45,153.6833,30.92,96,100,2.82,overcast clouds
397,Port Lincoln,AU,-34.7333,135.8667,69.78,46,6,3.02,clear sky
398,San Rafael,AR,-34.6177,-68.3301,60.8,58,0,6.6,clear sky
399,Okhotsk,RU,59.3833,143.3,32.79,70,95,3.24,overcast clouds
400,The Pas,CA,53.8251,-101.2541,24.8,63,90,3.44,overcast clouds
401,Vrangel,RU,42.7297,133.0839,47.01,77,39,5.97,scattered clouds
402,Zhangye,CN,38.9342,100.4517,69.87,8,46,24.94,scattered clouds
403,Zunyi,CN,27.6867,106.9072,57.87,85,100,2.1,light rain
404,Boyolangu,ID,-8.1181,111.8935,82.18,66,66,8.52,broken clouds
405,Maraa,BR,-1.8333,-65.3667,72.05,98,100,1.36,overcast clouds
406,Kuah,MY,6.3265,99.8432,86.0,84,20,3.44,few clouds
407,Kumbo,CM,6.2,10.6667,67.32,76,100,1.01,overcast clouds
408,Ishigaki,JP,24.3448,124.1572,77.0,65,75,8.05,broken clouds
409,Zelenoborskiy,RU,66.845,32.3622,34.0,100,85,3.53,overcast clouds
410,Wucheng,CN,29.6008,118.175,70.68,70,100,1.43,light rain
411,Centralia,US,46.7162,-122.9543,50.0,87,90,3.44,overcast clouds
412,Douglas,US,41.3,-96.167,54.0,82,75,9.22,broken clouds
413,Aklavik,CA,68.2191,-135.0107,21.2,53,12,6.91,few clouds
414,Bombay,IN,19.0144,72.8479,91.4,55,0,11.5,smoke
415,Novikovo,RU,51.1537,37.8879,48.36,39,3,8.95,clear sky
416,Taua,BR,-5.9667,-40.3,68.0,95,58,4.34,broken clouds
417,Westerland,DE,54.9079,8.3033,50.0,71,0,10.36,clear sky
418,Quime,BO,-16.9833,-67.2167,44.83,86,100,1.32,overcast clouds
419,Llanes,ES,43.4198,-4.7549,57.99,67,100,6.98,overcast clouds
420,Luganville,VU,-15.5333,167.1667,75.45,83,81,9.84,broken clouds
421,The Valley,AI,18.217,-63.0578,77.0,73,75,6.91,broken clouds
422,Tura,IN,25.5198,90.2201,100.31,16,12,6.22,few clouds
423,Codrington,AU,-38.2667,141.9667,54.75,82,98,3.44,overcast clouds
424,Miramar,US,25.9873,-80.2323,75.99,68,20,10.36,few clouds
425,Yumen,CN,40.2833,97.2,69.91,7,86,33.08,overcast clouds
426,Kelo,TD,9.3086,15.8066,90.95,37,99,2.82,overcast clouds
427,Bandarbeyla,SO,9.4942,50.8122,87.35,61,99,8.08,overcast clouds
428,Lungi,SL,9.2212,-12.6831,78.58,66,76,4.34,broken clouds
429,Yazman,PK,29.1212,71.7446,109.9,6,32,14.72,scattered clouds
430,Juan Lacaze,UY,-34.4342,-57.4381,48.99,89,0,8.01,clear sky
431,La Ronge,CA,55.1001,-105.2842,15.8,67,99,3.15,overcast clouds
432,Bobo Dioulasso,BF,11.1771,-4.2979,82.4,65,0,4.61,clear sky
433,Celestun,MX,20.8667,-90.4,78.55,73,42,16.71,scattered clouds
434,Mananjary,MG,-21.2167,48.3333,79.88,70,8,4.45,clear sky
435,Bomi,SL,7.2461,-11.5258,74.61,91,100,2.01,overcast clouds
436,Ravar,IR,31.2656,56.8055,86.74,15,72,3.53,broken clouds
437,Yorosso,ML,12.3536,-4.7761,88.11,41,76,11.63,broken clouds
438,Ormara,PK,25.2088,64.6357,83.05,66,1,9.01,clear sky
439,Matara,LK,5.9485,80.5353,86.95,67,75,10.29,broken clouds
440,Ugoofaaru,MV,5.6667,73.0,83.98,73,97,6.91,overcast clouds
441,Hofn,IS,64.2539,-15.2082,40.55,59,15,8.28,few clouds
442,Gold Coast,AU,-28.0,153.4333,66.99,77,75,8.05,light rain
443,Riyadh,SA,24.6877,46.7219,91.4,17,75,14.97,broken clouds
444,Annau,TM,37.8876,58.516,78.8,44,40,4.61,scattered clouds
445,Chifeng,CN,42.2683,118.9636,60.57,12,100,21.43,overcast clouds
446,Barcelona,ES,41.3888,2.159,60.01,82,75,3.44,light intensity drizzle
447,Suntar,RU,62.1444,117.6319,34.88,48,100,3.74,overcast clouds
448,Vanimo,PG,-2.6741,141.3028,82.29,76,20,4.88,few clouds
449,Salalah,OM,17.0151,54.0924,87.8,62,75,9.22,broken clouds
450,Mantua,IT,45.1667,10.7833,59.0,68,100,5.01,overcast clouds
451,Kalmunai,LK,7.4167,81.8167,87.35,63,89,10.58,overcast clouds
452,Mnogovershinnyy,RU,53.9353,139.9242,37.18,93,100,4.94,overcast clouds
453,Rawicz,PL,51.6095,16.8585,54.0,43,12,1.99,few clouds
454,Birao,CF,10.2849,22.7882,98.06,24,68,10.22,broken clouds
455,Nemuro,JP,43.3236,145.575,59.0,29,0,10.36,clear sky
456,Sungurlare,BG,42.7667,26.7833,55.4,71,40,16.11,scattered clouds
457,Tongchuan,CN,35.0806,109.0897,69.13,16,5,20.71,clear sky
458,Launceston,AU,-41.45,147.1667,55.99,71,100,10.36,overcast clouds
459,Odienne,CI,9.51,-7.5692,79.05,71,91,4.14,overcast clouds
460,Rioja,AR,-29.4111,-66.8507,59.41,77,0,4.03,clear sky
461,Nishihara,JP,26.1842,127.7558,75.2,64,75,9.22,broken clouds
462,Port Shepstone,ZA,-30.7414,30.455,72.34,70,85,3.91,overcast clouds
463,Bad Bramstedt,DE,53.9167,9.8833,48.99,54,86,7.0,overcast clouds
464,General Roca,AR,-39.0333,-67.5833,50.0,93,0,4.61,light rain
465,San Quintin,MX,30.4833,-115.95,53.92,75,0,9.86,clear sky
466,Mandera,KE,3.9366,41.867,90.54,47,0,8.61,clear sky
467,Maunabo,PR,18.0072,-65.8993,73.0,93,37,1.99,scattered clouds
468,Gusau,NG,12.1628,6.6614,88.47,45,29,8.59,scattered clouds
469,Mahmudabad,IN,27.3,81.1167,102.2,24,0,5.75,haze
470,Dalvik,IS,65.9702,-18.5286,33.8,86,90,11.5,overcast clouds
471,Maningrida,AU,-12.0667,134.2667,81.0,80,97,11.39,light rain
472,Camopi,GF,3.1655,-52.3158,69.91,99,100,1.9,overcast clouds
473,Hirara,JP,24.8,125.2833,77.0,65,75,12.66,broken clouds
474,Aksu,CN,41.1231,80.2644,79.32,10,0,5.7,clear sky
475,Ilulissat,GL,69.2167,-51.1,30.2,80,100,5.14,overcast clouds
476,Chicama,PE,-7.8447,-79.1469,65.61,90,100,5.01,overcast clouds
477,Port Augusta,AU,-32.5,137.7667,71.6,37,82,8.05,broken clouds
478,Port Said,EG,31.2565,32.2841,68.0,83,0,8.05,clear sky
479,Sawakin,SD,19.1059,37.3321,88.02,63,15,13.53,few clouds
480,Nybro,SE,56.7446,15.9071,46.0,81,0,6.91,clear sky
481,Ketchikan,US,55.3422,-131.6461,46.4,93,90,13.8,moderate rain
482,Acajutla,SV,13.5928,-89.8275,73.99,73,100,1.01,overcast clouds
483,Suhbaatar,MN,50.2314,106.2078,47.91,28,76,18.88,broken clouds
484,Atar,MR,20.5169,-13.0499,77.68,28,0,8.59,clear sky
485,Tamiahua,MX,21.2667,-97.45,75.74,96,67,7.07,broken clouds
486,Tinskoy,RU,56.1525,96.9161,47.48,73,97,9.19,overcast clouds
487,Alice Springs,AU,-23.7,133.8833,75.2,20,0,12.66,clear sky
488,Janakkala,FI,60.9,24.6,41.0,40,22,5.55,few clouds
489,Batagay,RU,67.6333,134.6333,25.97,77,100,3.15,overcast clouds
490,Cabedelo,BR,-6.9811,-34.8339,73.4,100,75,4.61,broken clouds
491,Howard Springs,AU,-12.497,131.047,81.0,83,75,1.14,moderate rain
492,Fukagawa,JP,43.7081,142.0392,62.6,25,75,20.71,moderate rain
493,Ixtapa,MX,20.7,-105.2,69.82,78,89,1.43,overcast clouds
494,Biograd Na Moru,HR,43.9433,15.4519,57.99,82,75,3.44,broken clouds
495,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.13,99,97,0.65,overcast clouds
496,Wabash,US,40.7978,-85.8205,69.01,76,100,14.0,overcast clouds
497,Ambon,ID,-3.6954,128.1814,87.8,62,40,6.91,scattered clouds
498,Gamba,GA,-2.65,10.0,81.01,77,100,4.27,overcast clouds
499,Dickinson,US,29.4608,-95.0513,75.99,88,90,14.97,overcast clouds
500,Gorele,TR,41.0308,39.0031,57.2,82,0,9.22,clear sky
501,Hobyo,SO,5.3505,48.5268,87.08,64,91,9.33,overcast clouds
502,Tefe,BR,-3.3542,-64.7114,71.78,99,98,1.57,light rain
503,Guano,EC,-1.5833,-78.6333,48.07,96,100,1.28,light rain
504,Coihaique,CL,-45.5752,-72.0662,40.69,96,74,6.51,broken clouds
505,Intipuca,SV,13.1969,-88.0544,77.25,77,100,1.92,overcast clouds
506,Haukipudas,FI,65.1765,25.3523,39.99,60,0,11.5,clear sky
507,Llangefni,GB,53.2556,-4.3106,45.0,76,75,14.97,broken clouds
508,Itarema,BR,-2.9248,-39.9167,74.82,90,85,8.1,overcast clouds
509,Cap Malheureux,MU,-19.9842,57.6142,78.01,82,100,11.01,light rain
510,Maarianhamina,AX,60.0973,19.9348,39.2,70,0,6.91,clear sky
511,Dubrovka,RU,53.6907,33.5071,41.0,75,75,8.95,broken clouds
512,Prachuap Khiri Khan,TH,12.2167,99.75,88.0,79,20,8.05,few clouds
513,Paraiso,CR,9.8383,-83.8656,68.0,64,0,9.22,clear sky
514,Cockburn Town,TC,21.4612,-71.1419,77.63,75,66,19.71,broken clouds
515,Waingapu,ID,-9.6567,120.2641,81.73,62,15,5.39,few clouds
516,Rorvik,NO,64.8621,11.2373,37.4,87,40,3.44,light rain
517,Moanda,GA,-1.5575,13.2178,71.6,100,40,3.44,mist
518,Okmulgee,US,35.6234,-95.9605,68.0,100,90,6.91,heavy intensity rain
519,Panguna,PG,-6.3164,155.4848,69.57,95,98,3.09,overcast clouds
520,Leshukonskoye,RU,64.8989,45.7622,32.74,65,100,6.17,overcast clouds
521,Chipinge,ZW,-20.1883,32.6236,80.62,28,0,2.66,clear sky
522,Noumea,NC,-22.2763,166.4572,69.8,73,0,3.44,clear sky
523,Buraydah,SA,26.326,43.975,87.8,33,40,5.75,scattered clouds
524,Pokhara,NP,28.2333,83.9833,95.77,8,4,7.74,clear sky
525,San Antonio,US,29.4241,-98.4936,75.2,78,75,17.27,broken clouds
526,Krasnoselkup,RU,65.7,82.4667,33.42,99,100,11.01,overcast clouds
527,San Cristobal,VE,7.7669,-72.225,64.96,97,97,1.83,overcast clouds
528,Riohacha,CO,11.5444,-72.9072,76.77,81,100,6.71,overcast clouds
529,Miandrivazo,MG,-19.5167,45.4667,87.6,50,0,2.57,clear sky
530,Ankazoabo,MG,-22.2833,44.5167,85.8,42,0,6.35,clear sky
531,Daru,PG,-9.0763,143.2092,78.93,85,95,13.49,overcast clouds
532,Tinaquillo,VE,9.9186,-68.3047,71.56,88,100,1.01,overcast clouds
533,Stokmarknes,NO,68.5646,14.9108,37.4,75,75,2.3,broken clouds
534,Iquitos,PE,-3.7481,-73.2472,73.4,94,75,6.91,moderate rain
535,Nara,JP,34.6851,135.8049,66.2,82,75,3.44,broken clouds
536,Plerin,FR,48.5425,-2.7798,50.0,81,0,8.05,clear sky
537,Niquero,CU,20.0431,-77.5828,73.94,82,6,10.42,clear sky
538,Lata,PT,40.1629,-8.3327,60.01,86,100,1.01,overcast clouds
539,Tecoanapa,MX,16.5167,-98.75,78.58,76,11,2.84,few clouds
540,Hun,LY,29.1268,15.9477,94.1,8,85,16.15,overcast clouds
541,Fillmore,US,43.6666,-92.1002,46.4,93,90,12.66,overcast clouds
542,Deputatskiy,RU,69.3,139.9,19.38,86,94,3.24,overcast clouds
543,Ligayan,PH,4.6533,119.4706,84.2,68,38,6.4,scattered clouds
544,Poltavka,RU,54.3663,71.7632,56.23,60,70,11.86,broken clouds
545,Olinda,BR,-8.0089,-34.8553,75.2,88,75,3.44,broken clouds
546,Bilma,NE,18.6853,12.9164,92.53,8,0,13.09,clear sky
547,Fagersta,SE,60.0042,15.7932,39.99,52,0,2.3,clear sky
548,Ibaiti,BR,-23.8486,-50.1878,50.38,97,1,2.04,clear sky
549,Dawson Creek,CA,55.7666,-120.2362,19.4,86,90,3.44,overcast clouds
550,Locri,IT,38.2414,16.2623,71.6,46,100,17.27,overcast clouds
551,Bonthe,SL,7.5264,-12.505,79.81,77,100,3.49,overcast clouds
552,Floro,NO,61.5996,5.0328,42.8,56,20,6.91,few clouds
553,Pahrump,US,36.2083,-115.9839,61.0,24,0,4.0,clear sky
554,Alcantara,BR,-2.4089,-44.4147,78.8,94,0,2.3,clear sky
555,Zhengjiatun,CN,43.5064,123.5064,59.52,11,100,19.66,overcast clouds
556,Hovd,MN,48.0056,91.6419,63.88,20,98,4.85,overcast clouds
557,Charlestown,AU,-32.95,151.6667,66.99,80,100,5.21,overcast clouds
558,Caravelas,BR,-17.7125,-39.2481,70.9,86,93,2.8,overcast clouds
559,Saint-Augustin,CA,51.226,-58.6502,35.4,98,100,2.84,overcast clouds
560,Seminole,US,28.7086,-81.2081,66.99,88,1,4.47,clear sky
561,Najran,SA,17.4924,44.1277,82.4,44,40,9.22,scattered clouds
562,Bagula,IN,23.3167,88.65,107.28,11,1,5.97,clear sky
563,Verkh-Suetka,RU,53.3,80.05,66.74,55,100,18.99,overcast clouds
564,Hualmay,PE,-11.0964,-77.6139,65.01,92,96,5.95,overcast clouds
565,Maragogi,BR,-9.0122,-35.2225,75.76,89,57,1.57,broken clouds
566,Tahta,EG,26.7693,31.5021,75.2,31,0,6.91,clear sky
567,Sioux Lookout,CA,50.1001,-91.917,30.2,93,1,3.4,clear sky
568,Sharjah,AE,25.3573,55.4033,104.0,15,0,13.8,clear sky
569,Bemidji,US,47.4736,-94.8803,37.0,100,90,2.62,mist
570,Santa Cruz,BO,-17.8,-63.1667,66.2,72,75,6.91,broken clouds
571,Abu Samrah,SY,35.3029,37.1841,72.1,39,6,7.72,clear sky
572,Guanica,PR,17.9716,-66.908,72.0,93,51,4.5,broken clouds
573,Sukuta,GM,13.4103,-16.7082,66.2,94,0,11.81,clear sky
574,Usak,TR,38.5,29.4167,64.4,36,75,3.44,light rain
575,Maniitsoq,GL,65.4167,-52.9,32.49,70,90,6.93,overcast clouds
576,Huancabamba,PE,-5.2386,-79.4506,56.77,91,98,2.98,overcast clouds
577,Ciudad Bolivar,VE,8.1222,-63.5497,79.43,69,100,7.96,overcast clouds
578,Fukue,JP,32.6881,128.8419,64.4,100,75,5.75,broken clouds
579,Marovoay,MG,-16.1,46.6333,87.8,58,20,8.05,few clouds
580,Liborina,CO,6.6779,-75.8122,53.01,99,100,2.13,overcast clouds
581,Port Moresby,PG,-9.4431,147.1797,78.8,89,75,11.5,haze
582,Biggar,GB,55.6167,-3.5167,44.01,70,98,8.01,light rain
583,Mokhsogollokh,RU,61.4681,128.9203,32.04,67,98,8.59,overcast clouds
584,Salta,AR,-24.7859,-65.4117,51.01,93,75,2.3,broken clouds
585,Mercedes,AR,-34.6515,-59.4307,53.01,90,0,3.0,clear sky
586,Raudeberg,NO,61.9875,5.1352,44.01,65,11,14.03,few clouds
587,Nhulunbuy,AU,-12.2333,136.7667,78.8,89,40,9.22,light rain
588,Marawi,PH,7.9986,124.2928,82.0,81,99,7.0,moderate rain
589,Goderich,CA,43.7501,-81.7165,51.8,87,100,8.05,overcast clouds
590,Bajil,YE,15.0584,43.2851,89.11,51,36,5.26,scattered clouds
591,Miranda De Ebro,ES,42.6865,-2.947,50.0,93,75,1.14,mist
592,Disna,BY,55.568,28.1971,42.66,58,11,10.85,few clouds
593,Taunggyi,MM,20.7833,97.0333,81.03,42,82,3.15,broken clouds
594,Yazykovo,RU,55.2199,56.1353,49.46,44,100,20.76,light rain
595,Payo,ID,-3.7508,103.6372,92.41,45,100,3.49,overcast clouds
596,Nalut,LY,30.3333,10.85,93.2,10,86,10.16,overcast clouds
597,Cururupu,BR,-1.8283,-44.8683,74.07,94,100,2.13,overcast clouds
598,New Castle,US,41.0037,-80.347,68.0,49,1,4.61,clear sky
599,Beliator,IN,23.3333,87.2167,96.8,41,20,10.36,haze
600,Sechura,PE,-5.5569,-80.8222,69.49,75,93,10.49,overcast clouds
601,Inhambane,MZ,-23.865,35.3833,80.6,78,20,4.61,few clouds
602,Owando,CG,-0.4819,15.8999,77.04,86,100,2.68,overcast clouds
603,Alihe,CN,50.5667,123.7167,49.77,25,100,8.41,overcast clouds
604,Chernyshevskiy,RU,63.0128,112.4714,31.84,67,99,3.6,overcast clouds
605,Skelleftea,SE,64.7507,20.9528,35.6,55,90,5.75,overcast clouds
606,Jogindarnagar,IN,31.9833,76.7667,89.56,18,53,7.74,broken clouds
607,Northam,GB,51.0333,-4.2167,44.01,91,85,11.01,overcast clouds
608,Bereda,ES,43.2686,-7.5406,50.0,94,99,8.01,overcast clouds
609,Beyneu,KZ,45.3167,55.2,69.94,32,99,4.68,overcast clouds
610,Ukiah,US,39.1502,-123.2078,51.8,62,1,2.84,clear sky
611,Matranovak,HU,48.0381,19.9826,51.17,47,36,5.57,scattered clouds
612,Vila Velha,BR,-20.3297,-40.2925,71.6,88,75,11.5,broken clouds
613,Chongwe,ZM,-15.3292,28.682,66.2,88,0,4.61,clear sky
614,Inirida,CO,3.8653,-67.9239,71.4,98,100,2.08,overcast clouds
615,Nantucket,US,41.2835,-70.0995,48.2,87,75,4.61,broken clouds
616,Becerril,CO,9.7041,-73.2793,74.1,89,100,2.44,overcast clouds
617,Burnie,AU,-41.0667,145.9167,55.0,78,100,1.99,overcast clouds
618,Zaozerne,UA,45.1582,33.2787,53.64,74,97,10.89,overcast clouds
619,Abashiri,JP,44.0213,144.2697,64.4,27,0,11.5,clear sky
620,Yaan,NG,7.3833,8.5667,83.01,68,98,10.83,overcast clouds
621,Andujar,ES,38.0392,-4.0508,57.63,85,100,4.38,overcast clouds
622,North Bend,US,43.4065,-124.2243,46.4,93,1,3.4,clear sky
623,Sadri,IN,25.1833,73.4333,102.97,11,79,9.6,broken clouds
624,Lodwar,KE,3.1191,35.5973,91.04,37,55,11.72,broken clouds
625,Petropavlovka,RU,50.6114,105.3196,45.57,35,34,15.05,scattered clouds
626,Alugan,PH,12.2188,125.4808,81.34,70,38,8.84,scattered clouds
627,Puerto Palomas,MX,31.7667,-107.6167,53.6,40,90,12.66,light rain
628,Emba,KZ,48.8264,58.1442,60.31,40,30,1.16,scattered clouds
629,Chegutu,ZW,-18.1302,30.1407,79.48,39,32,5.99,scattered clouds
630,Curaca,BR,-8.9903,-39.9094,72.07,84,48,6.76,scattered clouds
631,Khotiv,UA,50.3307,30.4684,52.0,42,0,6.71,clear sky
632,Ardahan,TR,41.1087,42.7022,60.28,51,27,4.61,scattered clouds
633,Avera,US,33.194,-82.5271,64.4,100,1,4.61,clear sky
634,Khandyga,RU,62.6667,135.6,32.5,99,100,1.32,light snow
635,Likasi,CD,-10.9814,26.7333,72.1,69,75,7.36,broken clouds
636,Urucara,BR,-2.5364,-57.76,71.87,99,100,1.19,overcast clouds
637,Severo-Kurilsk,RU,50.6789,156.125,34.07,91,93,14.27,overcast clouds
638,Viedma,AR,-40.8135,-62.9967,61.12,57,100,9.35,overcast clouds
639,Muroto,JP,33.2833,134.15,64.4,94,75,5.75,broken clouds
640,Sulphur Springs,US,33.1385,-95.6011,73.4,88,90,8.05,overcast clouds
641,Bisira,PA,8.5196,-81.7115,54.59,90,100,5.19,overcast clouds
642,Ottumwa,US,41.02,-92.4113,68.0,72,20,9.22,few clouds
643,Kanashevo,RU,55.2169,62.0634,53.6,40,40,20.13,scattered clouds
644,Sochi,RU,43.6,39.7303,59.0,72,88,4.47,overcast clouds
645,Goure,NE,13.9835,10.2704,91.99,8,82,5.99,broken clouds
646,Izhma,RU,65.0083,53.9113,35.89,88,100,4.0,overcast clouds
647,Ulladulla,AU,-35.35,150.4667,64.0,77,0,6.91,clear sky
648,Radhanpur,IN,23.8333,71.6,103.12,18,51,7.61,broken clouds
649,Kem,RU,64.9555,34.5793,35.94,54,96,1.32,overcast clouds
650,Ouesso,CG,1.6136,16.0517,78.21,82,100,2.28,overcast clouds
651,Kaoma,ZM,-14.7833,24.8,77.94,51,72,7.45,broken clouds
652,Kadoma,JP,34.7333,135.5833,66.2,94,75,3.44,broken clouds
653,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,55.0,90,0,1.01,clear sky
654,Sobolevo,RU,54.4299,31.8996,41.47,76,100,10.65,overcast clouds
655,Klaksvik,FO,62.2266,-6.589,37.4,81,90,16.11,overcast clouds
656,Bondues,FR,50.702,3.095,54.0,46,0,6.91,clear sky
657,Ayolas,PY,-27.4,-56.9,50.36,85,0,5.91,light rain
658,Chacaltianguis,MX,18.3333,-95.8333,78.44,75,0,1.79,clear sky
659,Taksimo,RU,56.3444,114.8794,30.61,53,100,7.27,overcast clouds
660,Zhizdra,RU,53.746,34.7395,41.0,75,75,8.95,broken clouds
661,Opatija,HR,45.3392,14.3083,55.4,76,75,3.27,broken clouds
662,Dhidhdhoo,MV,6.8833,73.1,84.29,71,16,4.21,few clouds
663,Canakkale,TR,40.0833,26.8333,60.8,67,0,6.91,clear sky
664,Tabas,IR,33.5959,56.9244,93.18,15,23,5.26,few clouds
665,Cozumel,MX,20.5083,-86.9458,77.0,88,20,7.99,few clouds
666,Baisha,CN,26.5222,110.9311,61.48,93,100,3.33,overcast clouds
667,Skjervoy,NO,70.0311,20.9714,32.0,74,75,3.44,broken clouds
668,Atasu,KZ,48.6814,71.6433,80.33,18,100,14.32,overcast clouds
669,Gari,RU,59.4307,62.3497,49.82,52,100,9.28,light rain
670,Chapais,CA,49.7834,-74.8492,37.4,75,1,4.61,clear sky
671,Byron Bay,AU,-28.65,153.6167,64.4,94,90,5.75,overcast clouds
672,Plumbon,ID,-6.705,108.4728,84.7,68,84,6.24,broken clouds
673,Yar-Sale,RU,66.8333,70.8333,28.09,90,92,13.4,overcast clouds
674,Soubre,CI,5.7856,-6.6083,77.99,88,100,2.35,overcast clouds
675,Kijini,TZ,-5.85,39.3167,80.6,89,75,9.22,light rain
676,Windhoek,NA,-22.5594,17.0832,71.01,51,8,6.91,clear sky
677,Hays,US,30.0502,-98.0336,73.99,90,100,7.0,overcast clouds
678,Balotra,IN,25.8333,72.2333,104.74,11,89,5.35,overcast clouds
679,Nelson Bay,AU,-32.7167,152.15,66.2,68,0,6.91,clear sky
680,Moussoro,TD,13.6408,16.4901,96.1,5,54,19.39,broken clouds
681,Madarounfa,NE,13.3087,7.156,82.4,44,0,4.61,clear sky
682,Beringovskiy,RU,63.05,179.3167,23.97,88,26,7.05,scattered clouds
683,Udobnaya,RU,44.1932,41.5529,58.24,69,95,6.35,overcast clouds
684,Ajdabiya,LY,30.7554,20.2263,82.74,14,7,18.43,clear sky
685,Bambanglipuro,ID,-7.95,110.2833,83.84,62,56,13.06,broken clouds
