City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Nerang,AU,2021-04-27 23:22:36,-27.9833,153.3333,73.99,74,27,1.99
285,Ambilobe,MG,2021-04-27 23:22:36,-13.2,49.05,71.64,94,26,3.29
286,Porto Walter,BR,2021-04-27 23:22:36,-8.2686,-72.7439,73.24,85,100,2.44
287,Capao Da Canoa,BR,2021-04-27 23:22:37,-29.7456,-50.0097,61.2,62,0,9.48
288,Provideniya,RU,2021-04-27 23:22:37,64.3833,-173.3,33.8,86,90,6.85
289,Tete,MZ,2021-04-27 23:22:37,-16.1564,33.5867,75.0,78,20,3.06
290,Chum Phae,TH,2021-04-27 23:22:37,16.5443,102.0992,74.17,88,100,3.13
291,Morehead,US,2021-04-27 23:22:38,37.2711,-87.1764,78.8,41,1,11.5
292,Mercedes,AR,2021-04-27 23:22:38,-34.6515,-59.4307,61.0,70,1,1.99
293,Gondanglegi,ID,2021-04-27 23:22:38,-7.7479,112.0132,75.7,85,22,9.75
294,Grindavik,IS,2021-04-27 23:22:39,63.8424,-22.4338,42.8,100,90,2.3
295,Mabaruma,GY,2021-04-27 23:22:39,8.2,-59.7833,75.54,82,85,4.56
296,Boca Do Acre,BR,2021-04-27 23:22:39,-8.7522,-67.3978,75.34,85,91,2.51
297,Hofn,IS,2021-04-27 23:22:39,64.2539,-15.2082,42.6,64,5,9.37
298,Harper,LR,2021-04-27 23:20:38,4.375,-7.7169,80.56,83,68,6.69
299,Aksu,CN,2021-04-27 23:22:40,41.1231,80.2644,59.72,23,1,4.16
300,Baracoa,CU,2021-04-27 23:22:40,20.3467,-74.4958,77.74,77,20,8.46
301,Port-Gentil,GA,2021-04-27 23:22:24,-0.7193,8.7815,80.6,89,40,3.44
302,Evensk,RU,2021-04-27 23:22:41,61.95,159.2333,23.2,75,13,4.52
303,Qaqortoq,GL,2021-04-27 23:22:41,60.7167,-46.0333,35.62,82,1,6.67
304,High Prairie,CA,2021-04-27 23:20:07,55.4334,-116.4858,24.8,74,100,9.22
305,Qatana,SY,2021-04-27 23:22:41,33.4354,36.0815,57.0,76,0,9.22
306,Agadir,MA,2021-04-27 23:22:42,30.4202,-9.5982,62.6,94,0,10.36
307,Bachaquero,VE,2021-04-27 23:22:42,9.9694,-71.1494,81.03,78,100,5.12
308,High Level,CA,2021-04-27 23:22:42,58.5169,-117.136,21.2,42,20,3.44
309,Corn Island,NI,2021-04-27 23:22:42,12.1694,-83.0418,80.33,72,100,10.38
310,San Policarpo,PH,2021-04-27 23:22:43,12.1791,125.5072,79.7,72,99,7.27
311,San Lorenzo,PY,2021-04-27 23:18:51,-25.3333,-57.5333,64.0,77,0,6.91
312,Klaksvik,FO,2021-04-27 23:22:43,62.2266,-6.589,39.2,87,75,8.05
313,Faya,SA,2021-04-27 23:20:25,18.3851,42.4509,57.2,82,0,3.04
314,Fukue,JP,2021-04-27 23:22:44,32.6881,128.8419,62.6,100,75,4.61
315,Arica,CL,2021-04-27 23:22:44,-18.475,-70.3042,66.2,77,0,2.3
316,Kenai,US,2021-04-27 23:22:44,60.5544,-151.2583,59.0,30,1,14.97
317,Hudson Bay,CA,2021-04-27 23:22:44,52.85,-102.3842,36.39,65,100,8.66
318,Alice Springs,AU,2021-04-27 23:22:45,-23.7,133.8833,57.2,47,0,1.14
319,Tempio Pausania,IT,2021-04-27 23:17:58,40.8974,9.1035,60.8,82,40,9.22
320,Ukiah,US,2021-04-27 23:22:45,39.1502,-123.2078,75.2,25,1,10.36
321,Ust-Nera,RU,2021-04-27 23:22:45,64.5667,143.2,27.93,90,100,3.56
322,Melo,UY,2021-04-27 23:22:46,-32.3667,-54.1833,53.91,77,0,4.52
323,Christchurch,NZ,2021-04-27 23:19:15,-43.5333,172.6333,55.99,62,8,4.61
324,Cap Malheureux,MU,2021-04-27 23:22:46,-19.9842,57.6142,77.0,86,100,7.0
325,Weligama,LK,2021-04-27 23:22:46,5.9667,80.4167,78.91,85,82,4.43
326,Chicholi,IN,2021-04-27 23:22:47,21.4667,79.6833,80.6,14,6,3.31
327,Margate,GB,2021-04-27 23:22:47,51.3813,1.3862,46.99,84,7,1.99
328,Richards Bay,ZA,2021-04-27 23:21:00,-28.783,32.0377,72.84,85,67,12.03
329,Port Moresby,PG,2021-04-27 23:21:19,-9.4431,147.1797,80.6,83,40,5.75
330,Tuy Hoa,VN,2021-04-27 23:22:47,13.0833,109.3,77.38,87,100,1.23
331,Basco,PH,2021-04-27 23:22:48,20.4487,121.9702,75.72,72,88,13.38
332,Matara,LK,2021-04-27 23:22:48,5.9485,80.5353,78.35,87,80,4.85
333,Sinjai,ID,2021-04-27 23:22:49,-5.1241,120.253,76.69,88,56,2.98
334,Zhigansk,RU,2021-04-27 23:22:49,66.7697,123.3711,11.55,87,18,5.37
335,Sijunjung,ID,2021-04-27 23:22:49,-0.6876,100.9537,70.45,98,99,1.28
336,Okmulgee,US,2021-04-27 23:22:49,35.6234,-95.9605,71.6,83,90,14.97
337,Florencia,IT,2021-04-27 23:22:50,43.7667,11.25,55.4,94,75,3.44
338,Ponta Delgada,PT,2021-04-27 23:22:50,37.7333,-25.6667,59.0,82,75,11.5
339,Sisimiut,GL,2021-04-27 23:22:50,66.9395,-53.6735,32.99,89,64,5.99
340,Praia Da Vitoria,PT,2021-04-27 23:22:51,38.7333,-27.0667,59.0,88,75,11.36
341,Srednekolymsk,RU,2021-04-27 23:22:51,67.45,153.6833,28.31,77,55,5.14
342,Vaasa,FI,2021-04-27 23:22:51,63.096,21.6158,34.0,100,54,1.14
343,Quang Ngai,VN,2021-04-27 23:22:24,15.1167,108.8,75.42,91,86,3.24
344,Omsukchan,RU,2021-04-27 23:22:52,62.5333,155.8,23.05,75,6,4.23
345,Biloela,AU,2021-04-27 23:22:52,-24.4167,150.5,70.75,56,0,13.38
346,Hirara,JP,2021-04-27 23:22:52,24.8,125.2833,75.2,73,75,11.5
347,Touros,BR,2021-04-27 23:22:53,-5.1989,-35.4608,78.8,83,20,6.91
348,Mineiros,BR,2021-04-27 23:22:53,-17.5694,-52.5511,69.94,63,6,3.89
349,Santa Marta De Tormes,ES,2021-04-27 23:22:53,40.9506,-5.6272,50.0,93,0,2.44
350,Flin Flon,CA,2021-04-27 23:22:53,54.7682,-101.865,28.4,31,90,11.5
351,Huainan,CN,2021-04-27 23:22:54,32.6264,116.9969,59.79,68,67,5.99
352,Port Blair,IN,2021-04-27 23:22:54,11.6667,92.75,80.83,71,86,4.21
353,Bara,NG,2021-04-27 23:22:54,10.3744,10.7288,85.62,34,13,3.11
354,Mago,RU,2021-04-27 23:22:55,53.2514,140.1822,38.26,78,92,5.79
355,Batagay,RU,2021-04-27 23:22:55,67.6333,134.6333,18.5,87,100,7.16
356,Talaya,RU,2021-04-27 23:22:55,61.3833,152.75,19.27,73,21,1.59
357,Nuuk,GL,2021-04-27 23:19:25,64.1835,-51.7216,35.6,87,19,11.5
358,Kondapalle,IN,2021-04-27 23:22:56,16.6167,80.5333,81.01,75,3,6.02
359,Hobyo,SO,2021-04-27 23:22:56,5.3505,48.5268,83.46,73,4,10.96
360,Kuandian,CN,2021-04-27 23:22:57,40.7286,124.7847,48.02,81,85,4.94
361,Ayan,RU,2021-04-27 23:22:57,56.45,138.1667,29.82,94,100,16.51
362,Filingue,NE,2021-04-27 23:20:35,14.3521,3.3168,92.64,10,0,8.05
363,Tommot,RU,2021-04-27 23:22:57,58.9564,126.2925,21.63,89,100,6.29
364,Gat,IL,2021-04-27 23:22:58,31.61,34.7642,59.0,85,0,2.21
365,Lalmohan,BD,2021-04-27 23:22:58,22.3384,90.7419,80.96,81,2,8.77
366,Lata,PT,2021-04-27 23:22:58,40.1629,-8.3327,60.01,85,66,1.01
367,Nome,US,2021-04-27 23:22:59,64.5011,-165.4064,41.0,56,1,4.61
368,Jyvaskyla,FI,2021-04-27 23:22:59,62.2415,25.7209,30.0,93,40,2.3
369,Mozarlandia,BR,2021-04-27 23:22:59,-14.7447,-50.5706,77.23,58,55,6.22
370,Narsaq,GL,2021-04-27 23:23:00,60.9167,-46.05,37.53,76,2,4.34
371,Alta Floresta,BR,2021-04-27 23:23:00,-9.8756,-56.0861,72.43,95,100,2.53
372,Fort Abbas,PK,2021-04-27 23:23:00,29.1925,72.8536,87.17,10,1,8.14
373,Khani,GE,2021-04-27 23:23:00,41.9563,42.9566,44.6,100,40,4.61
374,Bonthe,SL,2021-04-27 23:23:01,7.5264,-12.505,80.89,77,90,6.24
375,Half Moon Bay,US,2021-04-27 23:23:01,37.4636,-122.4286,69.8,76,1,14.97
376,Pyay,MM,2021-04-27 23:23:01,18.8167,95.2167,79.66,77,11,6.2
377,Mindelo,CV,2021-04-27 23:23:02,16.8901,-24.9804,71.6,73,20,16.11
378,Newport,GB,2021-04-27 23:22:44,51.5877,-2.9984,48.99,76,93,7.7
379,Leningradskiy,RU,2021-04-27 23:23:02,69.3833,178.4167,24.39,81,87,14.38
380,Alyangula,AU,2021-04-27 23:23:02,-13.8483,136.4192,78.8,100,40,6.91
381,Le Port,RE,2021-04-27 23:20:00,-20.9373,55.2919,77.0,73,90,8.05
382,Tonj,SS,2021-04-27 23:23:03,7.2737,28.6822,81.27,49,43,4.12
383,Bereda,ES,2021-04-27 23:23:03,43.2686,-7.5406,51.01,99,100,8.99
384,Sakakah,SA,2021-04-27 23:23:03,29.9697,40.2064,64.4,25,0,3.44
385,Partur,IN,2021-04-27 23:23:04,19.6,76.2167,86.25,26,90,6.49
386,Inhambane,MZ,2021-04-27 23:23:04,-23.865,35.3833,72.97,87,0,9.48
387,Aasiaat,GL,2021-04-27 23:23:04,68.7098,-52.8699,29.73,93,99,6.69
388,Sao Joao Da Barra,BR,2021-04-27 23:23:04,-21.6403,-41.0511,71.85,93,97,3.53
389,San Quintin,MX,2021-04-27 23:23:05,30.4833,-115.95,58.19,71,97,14.74
390,Leh,IN,2021-04-27 23:23:05,34.1667,77.5833,32.92,37,48,2.73
391,Sangar,RU,2021-04-27 23:18:22,63.9242,127.4739,13.8,87,50,7.65
392,Ixtapa,MX,2021-04-27 23:23:05,20.7,-105.2,81.0,74,75,14.97
393,Arlit,NE,2021-04-27 23:23:06,18.7369,7.3853,91.22,8,63,9.04
394,Saint-Joseph,RE,2021-04-27 23:23:06,-21.3667,55.6167,75.2,83,0,8.05
395,Dunedin,NZ,2021-04-27 23:18:13,-45.8742,170.5036,53.01,44,64,10.0
396,Uvalde,US,2021-04-27 23:23:06,29.3669,-99.767,82.4,65,1,16.11
397,Dubti,ET,2021-04-27 23:23:07,11.7361,41.0853,86.25,47,95,9.66
398,Hun,LY,2021-04-27 23:23:07,29.1268,15.9477,82.76,11,13,11.9
399,Madison,US,2021-04-27 23:21:46,34.7334,-86.5667,78.8,53,1,9.22
400,Buraydah,SA,2021-04-27 23:18:54,26.326,43.975,82.4,32,40,5.75
401,Majene,ID,2021-04-27 23:23:07,-3.5403,118.9707,78.71,86,92,6.11
402,Vestmanna,FO,2021-04-27 23:23:08,62.1564,-7.1664,39.2,87,75,8.05
403,Ahipara,NZ,2021-04-27 23:23:08,-35.1667,173.1667,62.22,61,47,10.8
404,Kambove,CD,2021-04-27 23:23:08,-10.8764,26.5969,61.86,92,94,2.77
405,Jalu,LY,2021-04-27 23:23:09,29.0331,21.5482,74.86,20,0,10.56
406,Xining,CN,2021-04-27 23:23:09,36.6167,101.7667,32.56,74,14,0.69
407,Vila Do Maio,CV,2021-04-27 23:23:09,15.1333,-23.2167,71.6,73,20,17.27
408,Irbeyskoye,RU,2021-04-27 23:23:10,55.6428,95.4522,37.18,86,92,3.11
409,Warangal,IN,2021-04-27 23:23:10,18.0,79.5833,81.68,52,26,8.16
410,Maumere,ID,2021-04-27 23:23:10,-8.6199,122.2111,77.79,68,94,5.28
411,Norsup,VU,2021-04-27 23:23:10,-16.0667,167.3833,80.47,67,68,10.98
412,Portland,US,2021-04-27 23:21:36,45.5234,-122.6762,66.99,42,75,4.61
413,Flinders,AU,2021-04-27 23:23:11,-34.5833,150.8552,64.0,88,99,1.01
414,Itarema,BR,2021-04-27 23:23:11,-2.9248,-39.9167,79.3,78,20,11.61
415,Rizhao,CN,2021-04-27 23:23:11,35.4275,119.4553,57.76,51,100,5.39
416,Nibbar,TN,2021-04-27 23:23:12,36.2941,8.7666,59.0,72,20,3.44
417,Kahului,US,2021-04-27 23:19:42,20.8947,-156.47,78.8,73,40,9.22
418,Bulungu,CD,2021-04-27 23:23:12,-4.55,18.6,71.73,90,75,0.92
419,Karpogory,RU,2021-04-27 23:23:02,64.0019,44.4451,28.85,92,100,6.06
420,Angoche,MZ,2021-04-27 23:23:13,-16.2325,39.9086,76.44,87,31,2.1
421,Chicama,PE,2021-04-27 23:23:13,-7.8447,-79.1469,64.4,88,20,9.22
422,Talnakh,RU,2021-04-27 23:23:13,69.4865,88.3972,27.7,81,98,11.05
423,Codrington,AU,2021-04-27 23:22:55,-38.2667,141.9667,52.92,78,53,4.05
424,Sorland,NO,2021-04-27 23:23:14,67.667,12.6934,36.48,65,99,13.8
425,Ucluelet,CA,2021-04-27 23:23:14,48.9329,-125.5528,53.01,93,90,5.75
426,Kristiinankaupunki,FI,2021-04-27 23:23:14,62.2743,21.376,29.84,84,19,4.81
427,Milkovo,RU,2021-04-27 23:23:15,54.7167,158.6167,33.66,93,100,10.71
428,Chifeng,CN,2021-04-27 23:23:15,42.2683,118.9636,47.97,27,0,17.05
429,Svetlyy,RU,2021-04-27 23:23:15,54.675,20.1347,33.8,93,40,2.24
430,Kijang,KR,2021-04-27 23:23:15,35.2442,129.2139,62.6,72,40,5.75
431,Hit,IQ,2021-04-27 23:23:16,33.6416,42.8251,73.72,29,0,4.34
432,Kasama,ZM,2021-04-27 23:23:16,-10.2129,31.1808,60.4,97,54,3.4
433,Nizhneangarsk,RU,2021-04-27 23:23:16,55.7833,109.55,17.08,70,7,8.97
434,Mayo,US,2021-04-27 23:20:44,38.8876,-76.5119,77.0,49,1,9.22
435,Thinadhoo,MV,2021-04-27 23:23:17,0.5333,72.9333,81.99,65,90,2.42
436,Sambava,MG,2021-04-27 23:23:17,-14.2667,50.1667,74.17,91,32,6.38
437,Mamlyutka,KZ,2021-04-27 23:23:17,54.9375,68.5394,46.8,93,100,5.73
438,Santa Ines,BR,2021-04-27 23:23:18,-3.6667,-45.38,76.15,90,100,2.3
439,Normandin,CA,2021-04-27 23:23:18,48.8333,-72.5321,59.0,35,7,9.22
440,Kourou,GF,2021-04-27 23:23:18,5.1552,-52.6478,75.99,94,0,4.18
441,Vila,PT,2021-04-27 23:23:19,42.0304,-8.1588,54.0,94,28,2.51
442,Kavaratti,IN,2021-04-27 23:19:15,10.5669,72.642,83.62,75,6,5.32
443,Urumqi,CN,2021-04-27 23:23:19,43.801,87.6005,55.4,33,0,8.95
444,Owando,CG,2021-04-27 23:23:19,-0.4819,15.8999,73.85,94,98,2.24
445,Damghan,IR,2021-04-27 23:23:19,36.1683,54.348,68.81,39,46,4.05
446,Guerrero Negro,MX,2021-04-27 23:23:20,27.9769,-114.0611,65.3,57,1,16.26
447,Safonovo,RU,2021-04-27 23:23:20,55.15,33.2167,33.37,97,49,5.44
448,Westport,US,2021-04-27 23:23:20,41.1415,-73.3579,60.01,44,1,8.05
449,Hervey Bay,AU,2021-04-27 23:23:21,-25.2986,152.8535,68.0,81,18,5.99
450,Deputatskiy,RU,2021-04-27 23:23:21,69.3,139.9,18.21,91,100,4.76
451,Kromberk,SI,2021-04-27 23:23:21,45.9608,13.6656,50.0,77,74,6.6
452,Port Hedland,AU,2021-04-27 23:23:21,-20.3167,118.5667,69.8,32,3,6.91
453,Tikapur,NP,2021-04-27 23:23:22,28.5,81.1333,79.0,65,0,1.01
454,Vao,NC,2021-04-27 23:23:22,-22.6667,167.4833,72.97,52,46,15.14
455,Madimba,TZ,2021-04-27 23:23:23,-10.4,40.3333,75.97,90,99,5.3
456,Mosetse,BW,2021-04-27 23:23:23,-20.75,26.65,65.53,29,2,8.59
457,Shahreza,IR,2021-04-27 23:23:23,32.0339,51.8794,65.64,33,91,5.1
458,Sena Madureira,BR,2021-04-27 23:23:23,-9.0656,-68.6569,74.46,84,85,3.02
459,Miranda,CO,2021-04-27 23:23:24,3.2499,-76.2281,69.8,94,75,9.22
460,Grosseto,IT,2021-04-27 23:23:24,42.8333,11.25,57.2,82,75,5.75
461,Villa Carlos Paz,AR,2021-04-27 23:23:24,-31.4241,-64.4978,63.0,77,0,6.91
462,Tessalit,ML,2021-04-27 23:23:25,20.1986,1.0114,91.11,11,38,8.03
463,Benghazi,LY,2021-04-27 23:23:25,32.1167,20.0667,75.6,30,23,17.74
464,Igarka,RU,2021-04-27 23:23:25,67.4667,86.5833,33.46,86,100,15.08
465,Mahates,CO,2021-04-27 23:23:25,10.2329,-75.1899,82.4,78,75,12.66
466,Oyama,JP,2021-04-27 23:23:26,36.3,139.8,66.99,72,75,1.14
467,Mondovi,IT,2021-04-27 23:19:06,44.396,7.8176,52.0,84,99,2.62
468,Progreso,MX,2021-04-27 23:21:37,21.2833,-89.6667,98.6,30,75,10.36
469,Dehloran,IR,2021-04-27 23:23:26,32.6941,47.2679,84.0,25,100,4.9
470,Aklavik,CA,2021-04-27 23:23:26,68.2191,-135.0107,28.4,31,0,6.91
471,Halayhay,PH,2021-04-27 23:23:27,14.3739,120.8133,82.4,69,40,2.3
472,Strezhevoy,RU,2021-04-27 23:23:27,60.7333,77.5889,32.0,100,34,4.47
473,Kholodnyy,RU,2021-04-27 23:23:27,62.7167,147.95,17.96,86,97,2.37
474,Mahibadhoo,MV,2021-04-27 23:21:14,3.7833,72.9667,83.05,73,77,6.02
475,Merke,KZ,2021-04-27 23:23:28,42.8728,73.1786,62.4,24,5,8.01
476,Kupang,ID,2021-04-27 23:23:28,-10.1667,123.5833,74.28,77,15,4.85
477,Vila Franca Do Campo,PT,2021-04-27 23:23:28,37.7167,-25.4333,59.0,82,75,11.5
478,Havre-Saint-Pierre,CA,2021-04-27 23:23:29,50.2334,-63.5986,41.0,93,90,3.44
479,Kirakira,SB,2021-04-27 23:21:21,-10.4544,161.9205,84.47,66,82,4.79
480,Yanam,IN,2021-04-27 23:23:29,16.7333,82.2167,78.39,85,26,3.15
481,Morondava,MG,2021-04-27 23:23:29,-20.2833,44.2833,74.86,85,0,6.6
482,Canico,PT,2021-04-27 23:23:30,32.6333,-16.85,62.6,63,40,3.44
483,Novo Horizonte,BR,2021-04-27 23:23:30,-21.4681,-49.2208,68.83,41,0,3.8
484,Coihaique,CL,2021-04-27 23:23:30,-45.5752,-72.0662,55.4,50,75,11.5
485,Hope,US,2021-04-27 23:23:30,33.6671,-93.5916,79.0,62,100,4.0
486,Sovetskiy,RU,2021-04-27 23:22:55,61.3614,63.5842,32.76,88,3,3.67
487,Emba,KZ,2021-04-27 23:23:31,48.8264,58.1442,47.46,78,82,8.28
488,Sarakhs,IR,2021-04-27 23:23:31,36.5449,61.1577,75.2,46,19,4.61
489,Petropavlovsk-Kamchatskiy,RU,2021-04-27 23:23:32,53.0452,158.6483,41.0,93,40,8.95
490,Wairoa,NZ,2021-04-27 23:23:32,-39.0333,177.3667,55.0,77,100,2.37
491,Coxim,BR,2021-04-27 23:23:32,-18.5067,-54.76,76.57,47,2,6.2
492,Aykhal,RU,2021-04-27 23:23:32,66.0,111.5,16.0,96,94,6.08
493,Pavilosta,LV,2021-04-27 23:23:33,56.8879,21.1859,33.8,100,8,3.74
494,Ketchikan,US,2021-04-27 23:23:33,55.3422,-131.6461,46.4,87,90,14.97
495,Bandarbeyla,SO,2021-04-27 23:23:33,9.4942,50.8122,82.94,74,100,4.97
496,Ryotsu,JP,2021-04-27 23:23:34,38.0833,138.4333,57.2,47,75,9.22
497,Vytegra,RU,2021-04-27 23:23:34,61.0064,36.4481,31.42,97,100,5.28
498,Necochea,AR,2021-04-27 23:23:34,-38.5473,-58.7368,59.0,81,2,5.99
499,Stalowa Wola,PL,2021-04-27 23:23:34,50.5829,22.0533,36.0,61,3,3.0
500,Launceston,AU,2021-04-27 23:23:35,-41.45,147.1667,50.0,100,90,8.05
501,Brokopondo,SR,2021-04-27 23:23:35,4.75,-55.1667,74.73,92,100,3.94
502,Upington,ZA,2021-04-27 23:23:35,-28.4478,21.2561,57.2,47,6,4.61
503,Havre,FR,2021-04-27 23:23:36,49.5833,0.3333,39.2,81,0,2.3
504,Sheltozero,RU,2021-04-27 23:23:36,61.3667,35.3667,27.3,91,93,5.23
505,Saint Anthony,US,2021-04-27 23:23:36,45.0205,-93.218,48.2,87,90,8.05
506,Abu Kamal,SY,2021-04-27 23:23:37,34.4506,40.9171,70.56,44,1,10.45
507,Surt,LY,2021-04-27 23:23:37,31.2089,16.5887,83.17,27,100,14.83
508,Pacific Grove,US,2021-04-27 23:23:37,36.6177,-121.9166,68.0,40,1,9.22
509,Berbera,SO,2021-04-27 23:23:37,10.4396,45.0143,84.15,74,35,2.04
510,Hurup,DK,2021-04-27 23:23:38,56.7494,8.4195,39.0,56,100,8.1
511,Lorengau,PG,2021-04-27 23:23:38,-2.0226,147.2712,84.29,68,84,3.4
512,Hirson,FR,2021-04-27 23:23:38,49.9226,4.0826,46.4,46,75,5.75
513,Nelson Bay,AU,2021-04-27 23:23:39,-32.7167,152.15,64.0,94,40,8.05
514,Tupik,RU,2021-04-27 23:23:39,54.4253,119.9327,21.42,91,100,15.1
515,Worland,US,2021-04-27 23:23:39,44.0169,-107.9554,57.99,41,1,3.44
516,Vila Velha,BR,2021-04-27 23:23:40,-20.3297,-40.2925,77.0,83,75,8.05
517,Nador,MA,2021-04-27 23:23:40,35.174,-2.9287,64.4,72,0,8.05
518,Loa Janan,ID,2021-04-27 23:23:40,-0.583,117.095,74.25,98,73,1.52
519,Kempele,FI,2021-04-27 23:23:40,64.9131,25.5034,30.2,74,0,6.91
520,Namatanai,PG,2021-04-27 23:23:41,-3.6667,152.4333,84.11,72,39,8.16
521,Sabang,ID,2021-04-27 23:23:41,5.8933,95.3214,82.83,70,94,4.14
522,Havelock,US,2021-04-27 23:23:41,34.8791,-76.9013,71.6,64,1,20.71
523,Balykshi,KZ,2021-04-27 23:23:42,47.0667,51.8667,41.0,87,50,6.71
524,Pasco,US,2021-04-27 23:23:42,28.292,-82.4165,82.99,60,5,1.01
525,Gravdal,NO,2021-04-27 23:23:42,68.1214,13.5031,35.04,67,95,8.66
526,Lugovoy,KZ,2021-04-27 23:23:43,42.9472,72.7644,61.05,26,6,7.56
527,Kyra,RU,2021-04-27 23:23:43,49.5776,111.9753,29.07,51,44,13.47
528,Bhadrachalam,IN,2021-04-27 23:23:43,17.6667,80.8833,82.35,72,8,6.44
529,Preili,LV,2021-04-27 23:23:43,56.2944,26.7246,34.12,94,90,5.61
530,Birzai,LT,2021-04-27 23:23:44,56.2,24.75,31.26,93,55,6.17
531,Tornio,FI,2021-04-27 23:23:44,65.8481,24.1466,24.8,80,0,2.3
532,Semnan,IR,2021-04-27 23:23:44,35.5729,53.3971,69.48,40,38,4.79
533,Vicosa Do Ceara,BR,2021-04-27 23:23:45,-3.5622,-41.0922,68.58,84,42,2.24
534,Kerur,IN,2021-04-27 23:23:45,16.0167,75.5667,81.25,52,32,8.5
535,Honningsvag,NO,2021-04-27 23:23:45,70.9821,25.9704,29.21,74,100,18.03
536,Bitam,GA,2021-04-27 23:23:45,2.076,11.5007,70.38,98,100,2.15
537,Patacamaya,BO,2021-04-27 23:23:46,-17.2333,-67.9167,48.43,45,53,6.82
538,Saint-Ambroise,CA,2021-04-27 23:23:46,48.5501,-71.3324,57.2,47,64,11.5
539,Acapulco,MX,2021-04-27 23:23:46,16.8634,-99.8901,84.2,74,1,10.36
540,Kasongo-Lunda,CD,2021-04-27 23:23:47,-6.4667,16.8167,70.92,95,100,0.45
541,Opuwo,NA,2021-04-27 23:21:18,-18.0607,13.84,64.09,55,12,4.03
542,Yumen,CN,2021-04-27 23:23:47,40.2833,97.2,46.44,24,74,10.67
543,Narsingdi,BD,2021-04-27 23:23:47,23.9208,90.7181,86.0,62,9,11.5
544,Turukhansk,RU,2021-04-27 23:23:48,65.8167,87.9833,34.52,82,100,15.7
545,Torquay,GB,2021-04-27 23:23:48,50.4638,-3.5143,50.0,1,96,4.07
546,Peniche,PT,2021-04-27 23:23:48,39.3558,-9.3811,59.0,86,26,5.99
547,Soc Trang,VN,2021-04-27 23:23:49,9.6033,105.98,77.0,100,20,2.3
548,Riyadh,SA,2021-04-27 23:22:28,24.6877,46.7219,84.2,18,40,11.5
549,Roald,NO,2021-04-27 23:23:49,62.5833,6.1333,37.4,81,20,8.05
550,Atambua,ID,2021-04-27 23:23:49,-9.1061,124.8925,71.62,67,6,2.44
551,Tual,ID,2021-04-27 23:23:50,-5.6667,132.75,83.16,64,64,4.68
552,Samarai,PG,2021-04-27 23:23:50,-10.6167,150.6667,76.96,87,100,9.08
553,Karratha,AU,2021-04-27 23:23:50,-20.7377,116.8463,74.7,26,0,12.03
554,Xingyi,CN,2021-04-27 23:23:50,24.1877,102.817,59.65,89,93,3.89
555,Huarmey,PE,2021-04-27 23:20:27,-10.0681,-78.1522,68.81,82,81,11.59
556,Wuan,CN,2021-04-27 23:23:51,31.6836,112.0044,61.72,67,99,6.58
557,Kutum,SD,2021-04-27 23:23:51,14.2,24.6667,74.01,14,12,6.51
558,Joshimath,IN,2021-04-27 23:23:51,30.5667,79.5667,53.6,47,69,8.95
559,Sao Filipe,CV,2021-04-27 23:23:52,14.8961,-24.4956,72.68,76,11,9.69
